Video ID,Segment ID,Modality,Start frame,End frame,Start time(s),End time(s),Violence Type (Video),Violence label(video),Video Type,Violence Type (Text),Texts,Memo,Violence(Sound) Type1,Sound type1,sound_start_frame1,sound_end_frame1,Violence(Sound) Type2,Sound type2,sound_start_frame2,sound_end_frame2,Violence(Sound) Type3,Sound type3,sound_start_frame3,sound_end_frame3,Violence(Sound) Type4,Sound type4,sound_start_frame4,sound_end_frame4,Violence(Sound) Type5,Sound type5,sound_start_frame5,sound_end_frame5,Violence(Sound) Type6,Sound type6,sound_start_frame6,sound_end_frame6,Violence(Sound) Type7,Sound type7,sound_start_frame7,sound_end_frame7,Violence(Sound) Type8,Sound type8,sound_start_frame8,sound_end_frame8,Violence(Sound) Type9,Sound type9,sound_start_frame9,sound_end_frame9,Violence(Sound) Type10,Sound type10,sound_start_frame10,sound_end_frame10,Violence(Sound) Type11,Sound type11,sound_start_frame11,sound_end_frame11,Filename,Segment Position,Split
19,19_26,Unimodal(Video),13500,13919,450.45,464.43,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19_Businesses Under Attack 5 Terrifying Robberies Caught on Camera (The Lineup).mp4,26,train
19,19_27,Unimodal(Video),13920,13949,464.46,465.43,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19_Businesses Under Attack 5 Terrifying Robberies Caught on Camera (The Lineup).mp4,27,train
19,19_28,Unimodal(Video),13950,15890,465.46,530.2,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19_Businesses Under Attack 5 Terrifying Robberies Caught on Camera (The Lineup).mp4,28,train
19,19_29,"Multimodal(Video, Text)",15897,16001,530.43,533.9,none,,Others,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19_Businesses Under Attack 5 Terrifying Robberies Caught on Camera (The Lineup).mp4,29,train
20,20_1,"Multimodal(Video, Text)",0,141,0.0,4.7,violent,1.0,CCTV,Violent,TERRIFYING ROBBERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,1,train
20,20_2,"Multimodal(Video, Text)",156,200,5.21,6.67,violent,1.0,CCTV,Violent,TERRIFYING ROBBERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,2,train
20,20_3,Unimodal(Video),209,364,6.97,12.15,violent,1.0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,3,train
20,20_4,Unimodal(Video),365,376,12.18,12.55,none,,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,4,train
20,20_5,Unimodal(Video),377,662,12.58,22.09,violent,1.0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,5,train
20,20_6,Unimodal(Video),665,665,22.19,22.19,none,,Others,,,White screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,6,train
20,20_7,Unimodal(Video),670,876,22.36,29.23,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,7,train
20,20_8,"Multimodal(Video, Text)",877,1249,29.26,41.67,non-violent,0.0,News,Violent,ARMED ROBBERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,8,train
20,20_9,Unimodal(Video),1250,1367,41.71,45.61,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,9,train
20,20_10,"Multimodal(Video, Text)",1368,1518,45.65,50.65,violent,1.0,CCTV,Violent,ARMED ROBBERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,10,train
20,20_11,Unimodal(Video),1571,2286,52.42,76.28,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,11,train
20,20_12,Unimodal(Video),2287,2308,76.31,77.01,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,12,train
20,20_13,Unimodal(Video),2309,2406,77.04,80.28,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,13,train
20,20_14,Unimodal(Video),2407,2414,80.31,80.55,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,14,train
20,20_15,Unimodal(Video),2415,2730,80.58,91.09,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,15,train
20,20_16,Unimodal(Video),2769,2926,92.39,97.63,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,16,train
20,20_17,Unimodal(Video),2933,3071,97.86,102.47,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,17,train
20,20_18,Unimodal(Video),3072,3134,102.5,104.57,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,18,train
20,20_19,Unimodal(Video),3135,3321,104.6,110.81,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,19,train
20,20_20,Unimodal(Video),3322,3405,110.84,113.61,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,20,train
20,20_21,Unimodal(Video),3406,3434,113.65,114.58,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_Armed robbery caught on camera.mp4,21,train
21,21_1,Unimodal(Video),0,251,0.0,4.19,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,1,train
21,21_2,Unimodal(Video),264,1035,4.4,17.27,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,2,train
21,21_3,Unimodal(Video),1036,1110,17.28,18.52,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,3,train
21,21_4,Unimodal(Video),1128,1686,18.82,28.13,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,4,train
21,21_5,"Multimodal(Video, Text)",1687,1768,28.14,29.5,none,,News,Violent,GUNPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,5,train
21,21_6,Unimodal(Video),1776,2005,29.63,33.45,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,6,train
21,21_7,Unimodal(Video),2033,2511,33.92,41.89,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,7,train
21,21_8,Unimodal(Video),2512,2842,41.91,47.41,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,8,train
21,21_9,Unimodal(Video),2843,3132,47.43,52.25,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,9,train
21,21_10,Unimodal(Video),3133,3349,52.27,55.87,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,10,train
21,21_11,Unimodal(Video),3350,3492,55.89,58.26,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,11,train
21,21_12,Unimodal(Video),3513,3552,58.61,59.26,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,12,train
21,21_13,"Multimodal(Video, Text)",3553,3855,59.28,64.31,violent,1.0,CCTV,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,13,train
21,21_14,Unimodal(Video),3856,3856,64.33,64.33,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,14,train
21,21_15,Unimodal(Video),3880,4926,64.73,82.18,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,15,train
21,21_16,Unimodal(Video),4927,5376,82.2,89.69,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,16,train
21,21_17,Unimodal(Video),5398,6039,90.06,100.75,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,17,train
21,21_18,Unimodal(Video),6040,6122,100.77,102.14,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,18,train
21,21_19,Unimodal(Video),6123,6167,102.15,102.89,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,19,train
21,21_20,Unimodal(Video),6168,6209,102.9,103.59,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,20,train
21,21_21,Unimodal(Video),6210,6269,103.6,104.59,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,21,train
21,21_22,Unimodal(Video),6270,6319,104.6,105.42,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,22,train
21,21_23,Unimodal(Video),6320,6399,105.44,106.76,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_Frightening 'jugging' robbery caught on camera.mp4,23,train
24,24_1,Unimodal(Video),0,70,0.0,4.67,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,1,train
24,24_2,"Multimodal(Video, Sound)",71,91,4.73,6.07,non-violent,0.0,CCTV,,,,Violent,Gunshot,71.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,2,train
24,24_3,Unimodal(Video),92,335,6.13,22.33,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,3,train
24,24_4,"Multimodal(Video, Sound)",336,353,22.4,23.53,non-violent,0.0,CCTV,,,,Violent,Gunshot,336.0,353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,4,train
24,24_5,Unimodal(Video),354,465,23.6,31.0,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,5,train
24,24_6,"Multimodal(Video, Sound)",466,518,31.07,34.53,violent,1.0,CCTV,,,,Violent,Shouting,466.0,518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,6,train
24,24_7,"Multimodal(Video, Sound)",519,562,34.6,37.47,violent,1.0,CCTV,,,,Violent,Gunshot,519.0,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,7,train
24,24_8,"Multimodal(Video, Sound)",563,667,37.53,44.47,violent,1.0,CCTV,,,,Violent,Gunshot,563.0,667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,8,train
24,24_9,Unimodal(Video),668,688,44.53,45.87,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,9,train
24,24_10,"Multimodal(Video, Sound)",689,705,45.93,47.0,violent,1.0,CCTV,,,,Violent,Gunshot,689.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,10,train
24,24_11,Unimodal(Video),706,734,47.07,48.93,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,11,train
24,24_12,"Multimodal(Video, Sound)",735,841,49.0,56.07,violent,1.0,CCTV,,,,Violent,Gunshot,735.0,841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,12,train
24,24_13,Unimodal(Video),842,899,56.13,59.93,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,13,train
24,24_14,"Multimodal(Video, Sound)",900,960,60.0,64.0,violent,1.0,CCTV,,,,Violent,Others,900.0,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,14,train
24,24_15,"Multimodal(Video, Sound)",961,1051,64.07,70.07,non-violent,0.0,CCTV,,,,Violent,Shouting,961.0,1051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,15,train
24,24_16,"Multimodal(Video, Sound)",1052,1363,70.13,90.87,non-violent,0.0,CCTV,,,,Violent,Shouting,1052.0,1363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,16,train
24,24_17,Unimodal(Video),1364,1556,90.93,103.73,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24_RAW VIDEO Wild shootout in Northeast DC captured on home surveillance video  FOX 5 DC.mp4,17,train
25,25_1,Unimodal(Video),0,181,0.0,7.24,violent,1.0,Combination,,,Self-filmed+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,1,train
25,25_2,Unimodal(Video),182,300,7.28,12.0,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,2,train
25,25_3,Unimodal(Video),301,342,12.04,13.68,violent,1.0,Combination,,,CCTV+News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,3,train
25,25_4,"Multimodal(Video, Text)",343,409,13.72,16.36,violent,1.0,Combination,Violent,ATTACK,CCTV+News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,4,train
25,25_5,Unimodal(Video),410,442,16.4,17.68,violent,1.0,Combination,,,CCTV+News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,5,train
25,25_6,Unimodal(Video),443,546,17.72,21.84,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,6,train
25,25_7,Unimodal(Video),547,630,21.88,25.2,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,7,train
25,25_8,"Multimodal(Video, Text)",631,666,25.24,26.64,violent,1.0,CCTV,Violent,BRAWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,8,train
25,25_9,"Multimodal(Video, Text)",667,668,26.68,26.72,violent,1.0,CCTV,Violent,"BRAWL, STAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,9,train
25,25_10,"Multimodal(Video, Text)",669,787,26.76,31.48,violent,1.0,CCTV,Violent,"BRAWL, STABBED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,10,train
25,25_11,Unimodal(Video),788,970,31.52,38.8,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,11,train
25,25_12,Unimodal(Video),971,1016,38.84,40.64,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,12,train
25,25_13,"Multimodal(Video, Text)",1017,1134,40.68,45.36,violent,1.0,CCTV,Violent,BLADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,13,train
25,25_14,Unimodal(Video),1135,1276,45.4,51.04,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,14,train
25,25_15,"Multimodal(Video, Text)",1277,1277,51.08,51.08,violent,1.0,CCTV,Violent,KICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,15,train
25,25_16,"Multimodal(Video, Text)",1278,1281,51.12,51.24,violent,1.0,CCTV,Violent,KICKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,16,train
25,25_17,"Multimodal(Video, Text)",1282,1308,51.28,52.32,violent,1.0,CCTV,Violent,"KICKS, FLAILS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,17,train
25,25_18,"Multimodal(Video, Text)",1309,1309,52.36,52.36,violent,1.0,CCTV,Violent,"KICKS, FLAILS, ATTACK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,18,train
25,25_19,"Multimodal(Video, Text)",1310,1318,52.4,52.72,violent,1.0,CCTV,Violent,"KICKS, FLAILS, ATTACKER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,19,train
25,25_20,"Multimodal(Video, Text)",1319,1328,52.76,53.12,violent,1.0,CCTV,Violent,"KICKS, FLAILS, ATTACKER, STRIKING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,20,train
25,25_21,"Multimodal(Video, Text)",1329,1333,53.16,53.32,violent,1.0,CCTV,Violent,"KICKS, FLAILS, ATTACKER, STRIKING, FATAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,21,train
25,25_22,"Multimodal(Video, Text)",1334,1444,53.36,57.76,violent,1.0,CCTV,Violent,"KICKS, FLAILS, ATTACKER, STRIKING, FATAL, ASSAULT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,22,train
25,25_23,Unimodal(Video),1445,1471,57.8,58.84,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,23,train
25,25_24,Unimodal(Video),1472,1526,58.88,61.04,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,24,train
25,25_25,Unimodal(Video),1527,1643,61.08,65.72,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,25,train
25,25_26,"Multimodal(Video, Text)",1644,1812,65.76,72.48,violent,1.0,CCTV,Violent,BLOODIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,26,train
25,25_27,Unimodal(Video),1813,1906,72.52,76.24,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,27,train
25,25_28,Unimodal(Video),1907,1989,76.28,79.56,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,28,train
25,25_29,"Multimodal(Video, Text)",1990,1992,79.6,79.68,non-violent,0.0,News,Violent,STAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,29,train
25,25_30,"Multimodal(Video, Text)",1993,2152,79.72,86.08,non-violent,0.0,News,Violent,"STAB, WOUND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,30,train
25,25_31,Unimodal(Video),2153,2315,86.12,92.6,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,31,train
25,25_32,"Multimodal(Video, Text)",2316,2316,92.64,92.64,non-violent,0.0,News,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_LEAKED CCTV Footage Shows Tory Lanez?? SAVAGE Prison Attack; NEW Video Shows Rapper Fighting Back.mp4,32,train
